rank, team, skill
882, 35016Z, 24.324166893606545
883, 57711E, 23.29274826573259
884, 95071V, 21.015057304583294
885, 323S, 21.005363379474787
886, 74762B, 21.436318933494448
887, 9039D, 22.363528562459443
888, 603B, 22.158954024722057
889, 3142A, 20.42372799597007
890, 3264T, 21.153975868477133
891, 315P, 20.398635574323983
892, 98992D, 21.00469960916798
893, 26038F, 20.489236357192375
894, 8675V, 20.924666935993088
895, 2410B, 22.198318083222595
896, 16868Z, 24.38493132469933
897, 3145K, 19.970001706631535
898, 13A, 19.634924978539132
899, 3350H, 19.11464029656311
900, 76546A, 19.07806464780458
901, 84778C, 19.286021297114125
902, 90385G, 19.56818676043912
903, 283H, 19.150169813896177
904, 8823E, 18.960303370653527
905, 9204A, 20.157203275200665
906, 197E, 19.24248120020401
907, 51777H, 18.496077318274494
908, 2567K, 18.213210100289864
909, 98992A, 18.195821068326822
910, 2605B, 18.149474234805943
911, 631A, 17.762223976719554
912, 99751F, 17.580651060673304
913, 2822D, 16.835349267547286
914, 7316Z, 17.41539404000315
915, 11551Y, 16.68861693651985
916, 80804A, 17.153882033773506
917, 26033Z, 16.969205421977897
918, 99621B, 17.118311797033755
919, 1784Y, 18.064059567505915
920, 19697U, 18.47878346249196
921, 51581E, 16.495502983632328
922, 43050W, 16.058671829513642
923, 16868A, 15.992955442939447
924, 8823Z, 15.638841922813157
925, 4214X, 14.731300539676145
926, 20132B, 14.838772161978333
927, 48953B, 14.985943220784442
928, 295X, 14.676414507277308
929, 2550A, 14.563212008767934
930, 81U, 15.003042866084016
931, 3264D, 14.941922423104934
932, 10S, 15.032119420942578
933, 18799M, 14.887465532607017
934, 4610J, 15.483208171185794
935, 53F, 13.969277190795964
936, 2068B, 13.88626175595001
937, 40684E, 14.207434892274527
938, 12516A, 14.289894877103396
939, 197A, 14.90084639400267
940, 43050Z, 13.7913663642709
941, 52766D, 13.029984138300605
942, 38053B, 14.515953656241948
943, 97817Z, 13.503613682991812
944, 106A, 15.086401792719208
945, 81218D, 12.425665130301873
946, 1034A, 13.268642413090475
947, 1138Z, 13.023591487867819
948, 2404A, 11.68056485394537
949, 18000A, 11.57147793074758
950, 2799Y, 12.55279647704166
951, 603P, 12.634930714576726
952, 717A, 11.616887843398459
953, 1034N, 12.10070160329336
954, 1233J, 13.100529579212225
955, 47874J, 11.546390847557653
956, 12691D, 11.248866431914195
957, 9537R, 10.66743088789245
958, 2822A, 10.503798474327546
959, 7368W, 12.546006118456482
960, 4233X, 10.591694060207942
961, 34690A, 11.359483142688376
962, 80804B, 10.547027010137747
963, 47874A, 10.816462685718136
964, 9039Z, 11.346014764551391
965, 99067X, 9.694314992396563
966, 1868Z, 9.55984213619427
967, 2496J, 10.799275355850924
968, 54677A, 9.907419777217996
969, 77788X, 9.135656780504405
970, 8823B, 9.780719145121225
971, 48953A, 9.242846000474898
972, 73641V, 11.13192301552916
973, 52766A, 8.77599609913684
974, 35016W, 11.604092816315855
975, 938R, 8.968727817106569
976, 66465D, 8.535806634938403
977, 61466A, 8.540361751490558
978, 55117K, 8.341422447959843
979, 48953D, 7.9332442865990345
980, 9924X, 8.73353252366676
981, 85403C, 7.862786841824082
982, 466A, 9.63408354300109
983, 18891A, 10.134575752087251
984, 20132A, 7.153893253847883
985, 1158X, 6.963514644867381
986, 8609C, 7.399839729187782
987, 81641A, 6.559016223230614
988, 43050Y, 7.2533169365143095
989, 38053D, 8.092211742636984
990, 63344Z, 6.419238020096486
991, 1233G, 8.308345003314479
992, 68561B, 6.498905847232791
993, 7700Y, 5.671131154717884
994, 675B, 5.44986067946823
995, 89227A, 8.469157640009996
996, 58418X, 5.552248012414196
997, 5062F, 6.00540324964912
998, 74762D, 5.692126482119242
999, 938E, 5.721475364904016
1000, 3512E, 5.677018502793139
1001, 9257S, 5.435924864993204
1002, 10261B, 4.920673327348709
1003, 66465E, 4.675297879138853
1004, 53171F, 4.664210655175822
1005, 283P, 4.215127014552657
1006, 33188A, 4.229028553997296
1007, 13B, 3.830490994148228
1008, 80804C, 3.881879618677033
1009, 938G, 4.04903607448167
1010, 59999A, 3.2323822363860515
1011, 1200A, 3.7421040073788703
1012, 62629P, 3.4285404339578207
1013, 8609B, 3.574411348613417
1014, 50438A, 3.2657220699497174
1015, 11254Y, 3.414175580041963
1016, 3324S, 3.7213871451604845
1017, 7686C, 6.757803303165346
1018, 169Y, 2.294474191779635
1019, 9451A, 2.1840193457309454
1020, 1771C, 2.3077269552955855
1021, 5776T, 1.6036407143470015
1022, 1082J, 3.7161693976786196
1023, 99621A, 2.192515633323822
1024, 938M, 1.9800680425055432
1025, 2323R, 1.6685741515387988
1026, 26508Z, 1.3774083736038634
1027, 36620B, 2.415215007925916
1028, 2142B, 2.567927346400552
1029, 98225M, 1.4942808422289673
1030, 6526E, 1.1104340593950255
1031, 26571A, 0.6238716964712552
1032, 1200Z, 0.711110183077416
1033, 6741S, 0.07359866579756158
1034, 1140D, -0.7406601428684354
1035, 2719C, -0.992828752496635
1036, 36867D, -2.0679318920631573
1037, 8823S, -1.3458314482293403
1038, 1233Z, -1.5141760610527442
1039, 74177G, -1.5828972563204218
1040, 12F, -1.5937179274482958
1041, 31110B, -2.1158739798193196
1042, 295R, -2.8480230325918185
1043, 938H, -2.2679036953171163
1044, 19697X, -0.7678104211769252
1045, 36116D, -0.6803094340320683
1046, 84443G, -3.1731214564485057
1047, 39702D, -4.336640897884472
1048, 98225H, -3.5700522993110297
1049, 97140B, -2.8844826496799456
1050, 1868X, -5.291294897057789
1051, 2775Z, -5.466912290275076
1052, 5776K, -5.7029862472946675
1053, 295V, -5.721604225395652
1054, 333R, -5.366917440056078
1055, 2158X, -3.6570427528749363
1056, 95070H, -6.167360752491284
1057, 11342A, -6.045154729221387
1058, 98548G, -6.008025291756397
1059, 9537B, -6.774947172240424
1060, 4478A, -7.321306189965167
1061, 9909A, -5.497489543441226
1062, 6121D, -6.276259088628194
1063, 16859C, -8.255710674237662
1064, 1138C, -7.233944329856108
1065, 15486E, -8.080092662433913
1066, 295A, -8.900929654367516
1067, 35049D, -9.049538079511834
1068, 26038D, -9.406087833979797
1069, 75833C, -7.540348537053852
1070, 19122C, -10.206743408046233
1071, 7882M, -10.554057210344265
1072, 3512B, -9.90088597114741
1073, 73973A, -8.221947069874467
1074, 400Y, -9.487449003664757
1075, 18152G, -10.327077773382598
1076, 3332A, -12.067582483371154
1077, 94V, -11.523262593964418
1078, 28401B, -9.884837789410799
1079, 68561A, -11.605763659788344
1080, 13980A, -12.344901176834544
1081, 45224A, -11.768115188103838
1082, 62629Z, -12.108771432447174
1083, 77788R, -12.486784471217742
1084, 26003B, -12.168581165314993
1085, 85403E, -12.18300196169248
1086, 53B, -12.484380370652335
1087, 20164T, -12.756492210492706
1088, 2335D, -10.929716384347532
1089, 11865A, -13.278841450666668
1090, 94X, -13.415963412132257
1091, 95694E, -14.039061360117977
1092, 57225F, -14.37278397458758
1093, 83941A, -12.11731913635705
1094, 1691A, -14.263487692649043
1095, 43440Y, -12.74352299858758
1096, 56688X, -14.666191440158538
1097, 4810G, -14.070418370391785
1098, 3512D, -14.086885497998022
1099, 43380A, -15.028406969943845
1100, 2323D, -14.516933462646524
1101, 6403X, -14.458147053235255
1102, 14S, -15.18092679228668
1103, 26003X, -15.726826508826296
1104, 48953C, -15.98185985886083
1105, 16099C, -14.463691434972304
1106, 5690T, -14.238734467002558
1107, 57225H, -16.646864153607474
1108, 99750Z, -11.86620171487855
1109, 20121B, -14.400296489894906
1110, 10261A, -16.953629547494543
1111, 44405B, -17.252149103091465
1112, 586C, -16.882895031171746
1113, 1898S, -15.704764992036129
1114, 67104B, -18.019016219982287
1115, 97979C, -18.0845735915717
1116, 9537Z, -18.006027601512717
1117, 675D, -18.36328890863265
1118, 1961A, -18.475410835607615
1119, 63303B, -18.94313857328359
1120, 8609N, -18.456483285246385
1121, 28466E, -19.31354939943449
1122, 39599D, -19.736901619630036
1123, 94027A, -19.868269289553357
1124, 44287B, -19.395766201299747
1125, 1254D, -19.583070498064505
1126, 8609Z, -20.000694726266783
1127, 97445A, -20.881485622971024
1128, 3547F, -19.32257744852677
1129, 12D, -19.29651358890621
1130, 3921A, -21.725519697675132
1131, 31110D, -22.224095358881463
1132, 938N, -21.664819105159907
1133, 60502A, -22.112254576835593
1134, 5515B, -22.71745835809196
1135, 9821D, -18.26991768616505
1136, 1181V, -23.141893768478603
1137, 12691B, -22.645596568198165
1138, 97979A, -23.542735139723852
1139, 57711H, -21.938175944143165
1140, 7882X, -24.841463549454037
1141, 3050V, -23.79936545387043
1142, 15442B, -25.088452546906677
1143, 39599H, -25.157987672527973
1144, 79298D, -25.35679177426453
1145, 2719G, -24.71292559323247
1146, 1771A, -25.107259000303863
1147, 94P, -25.356801740358957
1148, 12357A, -21.430505860245013
1149, 95071W, -25.300346240833317
1150, 466D, -24.387879462438786
1151, 71723A, -26.376882437732032
1152, 96504A, -23.93927198131967
1153, 48643C, -27.024725021421297
1154, 13358A, -27.154399125251427
1155, 35931S, -27.49154578365588
1156, 56111C, -27.187749256334694
1157, 4828X, -27.96247935486436
1158, 11254Z, -27.438507860782778
1159, 16859B, -28.332902131254844
1160, 228B, -26.79416447211767
1161, 654A, -27.35828111650588
1162, 16859A, -29.559327273994338
1163, 938W, -28.971385306530927
1164, 85403B, -29.60083069031216
1165, 2719X, -30.40943436873667
1166, 5156D, -29.365770969253962
1167, 11897A, -31.35520374096575
1168, 1248X, -30.97045526619967
1169, 91915B, -31.86789662148249
1170, 73641S, -29.805812207808735
1171, 839B, -30.846459723595494
1172, 30809S, -32.660113828027804
1173, 7983E, -31.598720620743986
1174, 938P, -32.6666856768274
1175, 8823A, -33.600240830619015
1176, 10E, -33.79610914101553
1177, 1860E, -32.58123657209073
1178, 8330A, -35.47485290734705
1179, 2822E, -35.97637442886679
1180, 7368C, -33.731451938864865
1181, 31213T, -34.57712292289568
1182, 16859F, -36.210397657924126
1183, 6302U, -36.194969406304345
1184, 526A, -36.47742837835318
1185, 26003Y, -36.64050993886546
1186, 26038G, -37.072635679298884
1187, 5776E, -38.48966794060721
1188, 51323W, -37.43204009435
1189, 90095B, -39.47459226660383
1190, 48953F, -39.34907319672879
1191, 60053H, -40.694066140227726
1192, 2481A, -42.43081750620174
1193, 12E, -41.76648991369632
1194, 917A, -41.9066377500251
1195, 938J, -41.98110823171089
1196, 82473P, -43.62122897616513
1197, 95888A, -43.48158028590079
1198, 929N, -44.027520159664746
1199, 59200S, -45.17044721770071
1200, 1034C, -44.51650950251952
1201, 97934X, -43.58971435250597
1202, 84443K, -46.93488386807372
1203, 10G, -47.031181538971516
1204, 48643B, -49.13558039140066
1205, 44287A, -49.64528842416007
1206, 80Y, -48.94199029303125
1207, 23017A, -50.87866257627101
1208, 3264Z, -51.732617295214
1209, 1806A, -53.051848970205924
1210, 1281B, -53.31392815000791
1211, 31110C, -53.26253356360149
1212, 27301B, -54.310533215759484
1213, 83941B, -52.49528009545739
1214, 39599A, -54.960587347075034
1215, 50878X, -54.7482325107042
1216, 44405A, -55.97866496650816
1217, 1254B, -55.93148439902614
1218, 68561G, -57.711299566158
1219, 6007Y, -57.19363787412888
1220, 43440X, -57.729819473158294
1221, 99499A, -58.07521901303755
1222, 38T, -59.14098044921385
1223, 94A, -60.41440310692407
1224, 7225C, -59.522075667145685
1225, 97979B, -65.1503963020788
1226, 938K, -64.67389012669213
1227, 57225G, -66.71614165538509
1228, 95694A, -67.78914587087432
1229, 1898M, -72.59652051789452
1230, 33933B, -75.37423257765306
1231, 466C, -73.07040949464955
1232, 43286A, -75.94945148675369
1233, 4810H, -75.30481127327386
1234, 7192F, -71.50476807514708
1235, 2719Y, -76.33129126689066
1236, 7192G, -73.97716492421391
1237, 59759A, -78.48268877368761
1238, 4610D, -77.70618803007004
1239, 95694C, -80.28361862368845
1240, 21B, -79.35037622490071
1241, 95694D, -82.88804141112604
1242, 22271X, -83.37419519745234
1243, 609B, -83.54907754445645
1244, 97031A, -84.10234698887251
1245, 5515A, -86.16290356644447
1246, 95070B, -85.48704860799543
1247, 9039B, -87.2959328064404
1248, 54291D, -92.7425171213838
1249, 51212A, -94.06335598024376
1250, 9451B, -98.59274021024513
1251, 68561H, -101.1741735033753
1252, 68561C, -109.98667371296233
